name	descr	gene	prot_len	fs_len	org_name	kingdom	phylum	genus
ON00_RS09155	magnesium chelatase subunit H	NA	1228	NA	Sphingomonas echinoides ATCC 14820	Bacteria	Proteobacteria	Sphingomonas
ON00_RS15395	cobaltochelatase subunit CobS	cobS	333	NA	Sphingomonas echinoides ATCC 14820	Bacteria	Proteobacteria	Sphingomonas
ON00_RS07470	cobaltochelatase subunit CobT	cobT	615	NA	Sphingomonas echinoides ATCC 14820	Bacteria	Proteobacteria	Sphingomonas
ON00_RS12675	cobaltochelatase subunit CobN	NA	1089	NA	Sphingomonas echinoides ATCC 14820	Bacteria	Proteobacteria	Sphingomonas
ON00_RS09290	VWA domain-containing protein	NA	563	NA	Sphingomonas echinoides ATCC 14820	Bacteria	Proteobacteria	Sphingomonas
FRAAU_RS06340	magnesium chelatase	NA	352	NA	Frateuria aurantia DSM 6220	Bacteria	Proteobacteria	Frateuria
FRAAU_RS06340_fs_FRAAU_RS06345	magnesium chelatase | hypothetical protein	NA	576	-1	Frateuria aurantia DSM 6220	Bacteria	Proteobacteria	Frateuria
FRAAU_RS06335	cobaltochelatase subunit CobN	NA	1263	NA	Frateuria aurantia DSM 6220	Bacteria	Proteobacteria	Frateuria
HMPREF9453_RS01785	VWA domain-containing protein	NA	638	NA	Dialister succinatiphilus YIT 11850	Bacteria	Firmicutes	Dialister
HMPREF9453_RS01770	cobaltochelatase subunit CobN	NA	1241	NA	Dialister succinatiphilus YIT 11850	Bacteria	Firmicutes	Dialister
HMPREF9453_RS00345	cobaltochelatase subunit CobN	NA	1239	NA	Dialister succinatiphilus YIT 11850	Bacteria	Firmicutes	Dialister
HMPREF9453_RS01780	magnesium chelatase	NA	342	NA	Dialister succinatiphilus YIT 11850	Bacteria	Firmicutes	Dialister
SINAC_RS07800	VWA domain-containing protein	NA	668	NA	Singulisphaera acidiphila DSM 18658	Bacteria	Planctomycetes	Singulisphaera
SINAC_RS07780	cobaltochelatase subunit CobN	cobN	1260	NA	Singulisphaera acidiphila DSM 18658	Bacteria	Planctomycetes	Singulisphaera
SINAC_RS15070	cobalamin biosynthesis protein CobN	NA	1411	NA	Singulisphaera acidiphila DSM 18658	Bacteria	Planctomycetes	Singulisphaera
HOLFODRAFT_RS0205265	VWA domain-containing protein	NA	629	NA	Holophaga foetida DSM 6591	Bacteria	Acidobacteria	Holophaga
HOLFODRAFT_RS0205260	cobaltochelatase subunit CobN	NA	1258	NA	Holophaga foetida DSM 6591	Bacteria	Acidobacteria	Holophaga
HOLFODRAFT_RS0205270	magnesium chelatase	NA	324	NA	Holophaga foetida DSM 6591	Bacteria	Acidobacteria	Holophaga
ON12_RS26400	VWA domain-containing protein	NA	661	NA	Streptomyces acidiscabies 84-104	Bacteria	Actinobacteria	Streptomyces
ON12_RS26405	cobaltochelatase subunit CobN	NA	1216	NA	Streptomyces acidiscabies 84-104	Bacteria	Actinobacteria	Streptomyces
METLIM_RS16260_fs_METLIM_RS16260	magnesium chelatase | magnesium chelatase	NA	689	-1	Methanoplanus limicola DSM 2279	Archaea	Euryarchaeota	Methanoplanus
METLIM_RS08065	VWA domain-containing protein	NA	705	NA	Methanoplanus limicola DSM 2279	Archaea	Euryarchaeota	Methanoplanus
METLIM_RS11610	magnesium chelatase subunit H	NA	1272	NA	Methanoplanus limicola DSM 2279	Archaea	Euryarchaeota	Methanoplanus
METLIM_RS08060	cobaltochelatase subunit CobN	NA	1238	NA	Methanoplanus limicola DSM 2279	Archaea	Euryarchaeota	Methanoplanus
METFODRAFT_RS03510	cobaltochelatase subunit CobN	NA	1229	NA	Methanotorris formicicus Mc-S-70	Archaea	Euryarchaeota	Methanotorris
METFODRAFT_RS06990	magnesium chelatase	NA	357	NA	Methanotorris formicicus Mc-S-70	Archaea	Euryarchaeota	Methanotorris
METFODRAFT_RS06990_fs_METFODRAFT_RS06985	magnesium chelatase | VWA domain-containing protein	NA	685	-1	Methanotorris formicicus Mc-S-70	Archaea	Euryarchaeota	Methanotorris
METFODRAFT_RS07760	cobaltochelatase subunit CobN	NA	1202	NA	Methanotorris formicicus Mc-S-70	Archaea	Euryarchaeota	Methanotorris
SACMADRAFT_RS05965	VWA domain-containing protein	NA	664	NA	Saccharomonospora marina XMU15	Bacteria	Actinobacteria	Saccharomonospora
SACMADRAFT_RS05920	cobaltochelatase subunit CobN	NA	1190	NA	Saccharomonospora marina XMU15	Bacteria	Actinobacteria	Saccharomonospora
SACMADRAFT_RS13765	magnesium chelatase	NA	469	NA	Saccharomonospora marina XMU15	Bacteria	Actinobacteria	Saccharomonospora
AWO_RS05245	VWA domain-containing protein	NA	652	NA	Acetobacterium woodii DSM 1030	Bacteria	Firmicutes	Acetobacterium
AWO_RS05240	cobaltochelatase subunit CobN	NA	1249	NA	Acetobacterium woodii DSM 1030	Bacteria	Firmicutes	Acetobacterium
AWO_RS05265	cobaltochelatase subunit CobN	NA	1255	NA	Acetobacterium woodii DSM 1030	Bacteria	Firmicutes	Acetobacterium
AWO_RS05280	aerobic cobaltochelatase subunit CobN3	NA	1141	NA	Acetobacterium woodii DSM 1030	Bacteria	Firmicutes	Acetobacterium
AWO_RS05250	magnesium chelatase	NA	344	NA	Acetobacterium woodii DSM 1030	Bacteria	Firmicutes	Acetobacterium
GPOL_RS10165	VWA domain-containing protein	NA	677	NA	Gordonia polyisoprenivorans VH2	Bacteria	Actinobacteria	Gordonia
GPOL_RS12085	cobaltochelatase subunit CobN	NA	1218	NA	Gordonia polyisoprenivorans VH2	Bacteria	Actinobacteria	Gordonia
GPOL_RS06070	magnesium chelatase	NA	489	NA	Gordonia polyisoprenivorans VH2	Bacteria	Actinobacteria	Gordonia
MOPEL_RS13170	VWA domain-containing protein	NA	741	NA	Mobilicoccus pelagius NBRC 104925	Bacteria	Actinobacteria	Mobilicoccus
MOPEL_RS13175	cobaltochelatase subunit CobN	NA	1320	NA	Mobilicoccus pelagius NBRC 104925	Bacteria	Actinobacteria	Mobilicoccus
GOSPT_RS03435	cobaltochelatase subunit CobN	NA	1209	NA	Gordonia sputi NBRC 100414	Bacteria	Actinobacteria	Gordonia
GOSPT_RS07865	VWA domain-containing protein	NA	675	NA	Gordonia sputi NBRC 100414	Bacteria	Actinobacteria	Gordonia
GOSPT_RS15190	magnesium chelatase	NA	481	NA	Gordonia sputi NBRC 100414	Bacteria	Actinobacteria	Gordonia
GOSPT_RS17000	MoxR family ATPase	NA	326	NA	Gordonia sputi NBRC 100414	Bacteria	Actinobacteria	Gordonia
O3I_RS30835	VWA domain-containing protein	NA	684	NA	Nocardia brasiliensis ATCC 700358	Bacteria	Actinobacteria	Nocardia
O3I_RS26750	cobaltochelatase subunit CobN	NA	1205	NA	Nocardia brasiliensis ATCC 700358	Bacteria	Actinobacteria	Nocardia
MTC_RS08495_fs_MTC_RS08495	magnesium chelatase | magnesium chelatase	NA	656	-1	Methanocella conradii HZ254	Archaea	Euryarchaeota	Methanocella
MTC_RS08435	cobaltochelatase subunit CobN	NA	1268	NA	Methanocella conradii HZ254	Archaea	Euryarchaeota	Methanocella
DGO_RS02950	VWA domain-containing protein	NA	561	NA	Deinococcus gobiensis I-0	Bacteria	Deinococcus-Thermus	Deinococcus
DGO_RS01675	magnesium chelatase	NA	486	NA	Deinococcus gobiensis I-0	Bacteria	Deinococcus-Thermus	Deinococcus
TZI_RS10050_fs_TZI_RS10050	magnesium chelatase | magnesium chelatase	NA	638	-1	Thermococcus zilligii AN1	Archaea	Euryarchaeota	Thermococcus
TZI_RS0107235	magnesium chelatase	NA	1180	NA	Thermococcus zilligii AN1	Archaea	Euryarchaeota	Thermococcus
HMPREF1049_RS01915	VWA domain-containing protein	NA	605	NA	Fusobacterium necrophorum subsp. funduliforme ATCC 51357	Bacteria	Fusobacteria	Fusobacterium
HMPREF1049_RS01955	cobaltochelatase subunit CobN	cobN	1245	NA	Fusobacterium necrophorum subsp. funduliforme ATCC 51357	Bacteria	Fusobacteria	Fusobacterium
HMPREF1049_RS01920	magnesium chelatase	NA	342	NA	Fusobacterium necrophorum subsp. funduliforme ATCC 51357	Bacteria	Fusobacteria	Fusobacterium
UYS_RS0202060	VWA domain-containing protein	NA	608	NA	Halomonas smyrnensis AAD6	Bacteria	Proteobacteria	Halomonas
UYS_RS0202045	cobaltochelatase subunit CobN	NA	1324	NA	Halomonas smyrnensis AAD6	Bacteria	Proteobacteria	Halomonas
MYCCH_RS09965	VWA domain-containing protein	NA	629	NA	Mycobacterium chubuense NBB4	Bacteria	Actinobacteria	Mycobacterium
MYCCH_RS14925	cobaltochelatase subunit CobN	NA	1211	NA	Mycobacterium chubuense NBB4	Bacteria	Actinobacteria	Mycobacterium
MYCCH_RS20805	magnesium chelatase	NA	464	NA	Mycobacterium chubuense NBB4	Bacteria	Actinobacteria	Mycobacterium
DESTI_RS27085	VWA domain-containing protein	NA	622	NA	Desulfomonile tiedjei DSM 6799	Bacteria	Proteobacteria	Desulfomonile
DESTI_RS00100	VWA domain-containing protein	NA	636	NA	Desulfomonile tiedjei DSM 6799	Bacteria	Proteobacteria	Desulfomonile
DESTI_RS27095	cobaltochelatase subunit CobN	NA	1262	NA	Desulfomonile tiedjei DSM 6799	Bacteria	Proteobacteria	Desulfomonile
DESTI_RS16705	Mg chelatase, cobalamin biosynthesis protein CobN	NA	1307	NA	Desulfomonile tiedjei DSM 6799	Bacteria	Proteobacteria	Desulfomonile
DESTI_RS27090	magnesium chelatase	NA	337	NA	Desulfomonile tiedjei DSM 6799	Bacteria	Proteobacteria	Desulfomonile
DESTI_RS23935	magnesium chelatase	NA	349	NA	Desulfomonile tiedjei DSM 6799	Bacteria	Proteobacteria	Desulfomonile
KSE_RS27895	VWA domain-containing protein	NA	676	NA	Kitasatospora setae KM-6054	Bacteria	Actinobacteria	Kitasatospora
KSE_RS32030	cobaltochelatase subunit CobN	NA	1202	NA	Kitasatospora setae KM-6054	Bacteria	Actinobacteria	Kitasatospora
MLP_RS01515	VWA domain-containing protein	NA	674	NA	Microlunatus phosphovorus NM-1	Bacteria	Actinobacteria	Microlunatus
MLP_RS01830	cobaltochelatase subunit CobN	NA	1218	NA	Microlunatus phosphovorus NM-1	Bacteria	Actinobacteria	Microlunatus
METLI_RS07405	VWA domain-containing protein	NA	679	NA	Methanofollis liminatans DSM 4140	Archaea	Euryarchaeota	Methanofollis
METLI_RS07410	cobaltochelatase subunit CobN	NA	1219	NA	Methanofollis liminatans DSM 4140	Archaea	Euryarchaeota	Methanofollis
OCU_RS42155	VWA domain-containing protein	NA	613	NA	Mycobacterium intracellulare ATCC 13950	Bacteria	Actinobacteria	Mycobacterium
OCU_RS36790	cobaltochelatase subunit CobN	NA	1191	NA	Mycobacterium intracellulare ATCC 13950	Bacteria	Actinobacteria	Mycobacterium
OCU_RS29705	magnesium chelatase	NA	464	NA	Mycobacterium intracellulare ATCC 13950	Bacteria	Actinobacteria	Mycobacterium
HMPREF9154_RS14020	VWA domain-containing protein	NA	671	NA	Pseudopropionibacterium propionicum F0230a	Bacteria	Actinobacteria	Pseudopropionibacterium
HMPREF9154_RS14030	CobN/magnesium chelatase domain protein	NA	1224	NA	Pseudopropionibacterium propionicum F0230a	Bacteria	Actinobacteria	Pseudopropionibacterium
HMPREF9154_RS14015	magnesium chelatase	NA	332	NA	Pseudopropionibacterium propionicum F0230a	Bacteria	Actinobacteria	Pseudopropionibacterium
CLDAP_RS11925	magnesium chelatase	NA	375	NA	Caldilinea aerophila DSM 14535 = NBRC 104270	Bacteria	Chloroflexi	Caldilinea
CLDAP_RS11925_fs_CLDAP_RS11930	magnesium chelatase | VWA domain-containing protein	NA	689	-1	Caldilinea aerophila DSM 14535 = NBRC 104270	Bacteria	Chloroflexi	Caldilinea
CLDAP_RS08445	cobaltochelatase subunit CobN	NA	1423	NA	Caldilinea aerophila DSM 14535 = NBRC 104270	Bacteria	Chloroflexi	Caldilinea
BLASA_RS05730	VWA domain-containing protein	NA	684	NA	Blastococcus saxobsidens DD2	Bacteria	Actinobacteria	Blastococcus
BLASA_RS05780	cobaltochelatase subunit CobN	NA	1206	NA	Blastococcus saxobsidens DD2	Bacteria	Actinobacteria	Blastococcus
BLASA_RS03630	VWA domain-containing protein	NA	668	NA	Blastococcus saxobsidens DD2	Bacteria	Actinobacteria	Blastococcus
NOCYR_RS18995	VWA domain-containing protein	NA	672	NA	Nocardia cyriacigeorgica GUH-2	Bacteria	Actinobacteria	Nocardia
NOCYR_RS16440	cobaltochelatase subunit CobN	NA	1265	NA	Nocardia cyriacigeorgica GUH-2	Bacteria	Actinobacteria	Nocardia
RGE_RS08150	VWA domain-containing protein	bchD	581	NA	Rubrivivax gelatinosus IL144	Bacteria	Proteobacteria	Rubrivivax
RGE_RS21735	magnesium chelatase	NA	335	NA	Rubrivivax gelatinosus IL144	Bacteria	Proteobacteria	Rubrivivax
RGE_RS21735_fs_RGE_RS21730	magnesium chelatase | VWA domain-containing protein	NA	554	-1	Rubrivivax gelatinosus IL144	Bacteria	Proteobacteria	Rubrivivax
RGE_RS21740	cobaltochelatase subunit CobN	NA	1259	NA	Rubrivivax gelatinosus IL144	Bacteria	Proteobacteria	Rubrivivax
RGE_RS16310	magnesium chelatase subunit H	NA	1236	NA	Rubrivivax gelatinosus IL144	Bacteria	Proteobacteria	Rubrivivax
RGE_RS08145	magnesium chelatase ATPase subunit I	NA	331	NA	Rubrivivax gelatinosus IL144	Bacteria	Proteobacteria	Rubrivivax
RGE_RS02995	cobaltochelatase subunit CobN	NA	1334	NA	Rubrivivax gelatinosus IL144	Bacteria	Proteobacteria	Rubrivivax
AMIS_RS26705	VWA domain-containing protein	NA	716	NA	Actinoplanes missouriensis 431	Bacteria	Actinobacteria	Actinoplanes
AMIS_RS32685	cobaltochelatase subunit CobN	NA	1183	NA	Actinoplanes missouriensis 431	Bacteria	Actinobacteria	Actinoplanes
PSHG_RS01520	VWA domain-containing protein	NA	677	NA	Paenibacillus senegalensis JC66	Bacteria	Firmicutes	Paenibacillus
PSHG_RS02345	cobaltochelatase subunit CobN	cobN	1313	NA	Paenibacillus senegalensis JC66	Bacteria	Firmicutes	Paenibacillus
PSHG_RS01515	magnesium chelatase	NA	1230	NA	Paenibacillus senegalensis JC66	Bacteria	Firmicutes	Paenibacillus
PSHG_RS01525	magnesium chelatase	NA	312	NA	Paenibacillus senegalensis JC66	Bacteria	Firmicutes	Paenibacillus
B005_RS02875	VWA domain-containing protein	NA	691	NA	Nocardiopsis alba ATCC BAA-2165	Bacteria	Actinobacteria	Nocardiopsis
B005_RS02840	cobaltochelatase subunit CobN	NA	1196	NA	Nocardiopsis alba ATCC BAA-2165	Bacteria	Actinobacteria	Nocardiopsis
PHAMO_RS00135	magnesium chelatase subunit H	NA	1202	NA	Phaeospirillum molischianum DSM 120	Bacteria	Proteobacteria	Phaeospirillum
PHAMO_RS02890	magnesium chelatase ATPase subunit I	NA	344	NA	Phaeospirillum molischianum DSM 120	Bacteria	Proteobacteria	Phaeospirillum
PHAMO_RS02900	VWA domain-containing protein	bchD	553	NA	Phaeospirillum molischianum DSM 120	Bacteria	Proteobacteria	Phaeospirillum
PHAMO_RS10440	cobaltochelatase subunit CobS	NA	333	NA	Phaeospirillum molischianum DSM 120	Bacteria	Proteobacteria	Phaeospirillum
PHAMO_RS10445	cobaltochelatase subunit CobT	NA	630	NA	Phaeospirillum molischianum DSM 120	Bacteria	Proteobacteria	Phaeospirillum
PHAMO_RS11465	VWA domain-containing protein	NA	629	NA	Phaeospirillum molischianum DSM 120	Bacteria	Proteobacteria	Phaeospirillum
PHAMO_RS11470	cobaltochelatase subunit CobN	NA	1260	NA	Phaeospirillum molischianum DSM 120	Bacteria	Proteobacteria	Phaeospirillum
PHAMO_RS11460	magnesium chelatase	NA	352	NA	Phaeospirillum molischianum DSM 120	Bacteria	Proteobacteria	Phaeospirillum
PHAMO_RS11570	cobaltochelatase subunit CobN	NA	1228	NA	Phaeospirillum molischianum DSM 120	Bacteria	Proteobacteria	Phaeospirillum
PHAMO_RS17895	porphyrin biosynthetic protein	NA	391	NA	Phaeospirillum molischianum DSM 120	Bacteria	Proteobacteria	Phaeospirillum
PHAMO_RS17890	Porphyrin biosynthetic protein	NA	703	NA	Phaeospirillum molischianum DSM 120	Bacteria	Proteobacteria	Phaeospirillum
MILUP08_RS19425	VWA domain-containing protein	NA	732	NA	Micromonospora lupini str. Lupac 08	Bacteria	Actinobacteria	Micromonospora
MILUP08_RS19430	cobaltochelatase subunit CobN	NA	1222	NA	Micromonospora lupini str. Lupac 08	Bacteria	Actinobacteria	Micromonospora
AUCHE_RS07380	VWA domain-containing protein	NA	732	NA	Austwickia chelonae NBRC 105200	Bacteria	Actinobacteria	Austwickia
AUCHE_RS07305	cobaltochelatase subunit CobN	NA	1251	NA	Austwickia chelonae NBRC 105200	Bacteria	Actinobacteria	Austwickia
GORHZ_RS03740	VWA domain-containing protein	NA	657	NA	Gordonia rhizosphera NBRC 16068	Bacteria	Actinobacteria	Gordonia
GORHZ_RS06755	magnesium chelatase	NA	481	NA	Gordonia rhizosphera NBRC 16068	Bacteria	Actinobacteria	Gordonia
GORHZ_RS14350	cobaltochelatase subunit CobN	NA	1209	NA	Gordonia rhizosphera NBRC 16068	Bacteria	Actinobacteria	Gordonia
KILIM_RS07140	magnesium chelatase	NA	461	NA	Kineosphaera limosa NBRC 100340	Bacteria	Actinobacteria	Kineosphaera
KILIM_RS19705	VWA domain-containing protein	NA	700	NA	Kineosphaera limosa NBRC 100340	Bacteria	Actinobacteria	Kineosphaera
KILIM_RS19710	cobaltochelatase subunit CobN	NA	1270	NA	Kineosphaera limosa NBRC 100340	Bacteria	Actinobacteria	Kineosphaera
P24_RS01890	cobaltochelatase subunit CobN	NA	1289	NA	Oceanibaculum indicum P24	Bacteria	Proteobacteria	Oceanibaculum
P24_RS06930	cobaltochelatase subunit CobT	NA	617	NA	Oceanibaculum indicum P24	Bacteria	Proteobacteria	Oceanibaculum
P24_RS06925	cobaltochelatase subunit CobS	NA	343	NA	Oceanibaculum indicum P24	Bacteria	Proteobacteria	Oceanibaculum
P24_RS09225	magnesium chelatase ATPase subunit I	NA	345	NA	Oceanibaculum indicum P24	Bacteria	Proteobacteria	Oceanibaculum
P24_RS09080	magnesium chelatase subunit H	NA	1261	NA	Oceanibaculum indicum P24	Bacteria	Proteobacteria	Oceanibaculum
P24_RS09220	VWA domain-containing protein	NA	597	NA	Oceanibaculum indicum P24	Bacteria	Proteobacteria	Oceanibaculum
QWE_RS02685	cobaltochelatase subunit CobS	cobS	330	NA	Agrobacterium albertimagni AOL15	Bacteria	Proteobacteria	Agrobacterium
QWE_RS02690	cobaltochelatase subunit CobT	cobT	629	NA	Agrobacterium albertimagni AOL15	Bacteria	Proteobacteria	Agrobacterium
QWE_RS04045	magnesium chelatase ATPase subunit I	bchI	349	NA	Agrobacterium albertimagni AOL15	Bacteria	Proteobacteria	Agrobacterium
QWE_RS04195	magnesium chelatase subunit H	NA	1257	NA	Agrobacterium albertimagni AOL15	Bacteria	Proteobacteria	Agrobacterium
QWE_RS04050	VWA domain-containing protein	NA	655	NA	Agrobacterium albertimagni AOL15	Bacteria	Proteobacteria	Agrobacterium
QWE_RS22700	cobaltochelatase subunit CobN	NA	1359	NA	Agrobacterium albertimagni AOL15	Bacteria	Proteobacteria	Agrobacterium
QWE_RS22010	sigma-54-dependent Fis family transcriptional regulator	NA	454	NA	Agrobacterium albertimagni AOL15	Bacteria	Proteobacteria	Agrobacterium
A994_RS07910	cobalamin biosynthesis protein CobN	NA	1458	NA	Methanobacterium formicicum DSM 3637	Archaea	Euryarchaeota	Methanobacterium
A994_RS10025	magnesium chelatase	NA	358	NA	Methanobacterium formicicum DSM 3637	Archaea	Euryarchaeota	Methanobacterium
A994_RS10025_fs_A994_RS10020	magnesium chelatase | VWA domain-containing protein	NA	651	-1	Methanobacterium formicicum DSM 3637	Archaea	Euryarchaeota	Methanobacterium
BN140_RS11750	magnesium chelatase	NA	673	NA	Methanoculleus bourgensis MS2	Archaea	Euryarchaeota	Methanoculleus
BN140_RS11740	cobaltochelatase subunit CobN	NA	1230	NA	Methanoculleus bourgensis MS2	Archaea	Euryarchaeota	Methanoculleus
BN140_RS01100	protoporphyrin IX magnesium chelatase	NA	1587	NA	Methanoculleus bourgensis MS2	Archaea	Euryarchaeota	Methanoculleus
TPH_RS01730	VWA domain-containing protein	NA	637	NA	Thermacetogenium phaeum DSM 12270	Bacteria	Firmicutes	Thermacetogenium
TPH_RS01750	cobaltochelatase subunit CobN	NA	1238	NA	Thermacetogenium phaeum DSM 12270	Bacteria	Firmicutes	Thermacetogenium
TPH_RS01725	magnesium chelatase	NA	346	NA	Thermacetogenium phaeum DSM 12270	Bacteria	Firmicutes	Thermacetogenium
TPH_RS08640	hypothetical protein	NA	407	NA	Thermacetogenium phaeum DSM 12270	Bacteria	Firmicutes	Thermacetogenium
TPH_RS09395	hypothetical protein	NA	420	NA	Thermacetogenium phaeum DSM 12270	Bacteria	Firmicutes	Thermacetogenium
TPH_RS08645	VWA domain-containing protein	NA	579	NA	Thermacetogenium phaeum DSM 12270	Bacteria	Firmicutes	Thermacetogenium
HFX_RS15715	VWA domain-containing protein	NA	725	NA	Haloferax mediterranei ATCC 33500	Archaea	Euryarchaeota	Haloferax
HFX_RS15710	cobaltochelatase subunit CobN	NA	1278	NA	Haloferax mediterranei ATCC 33500	Archaea	Euryarchaeota	Haloferax
MODMU_RS03035	VWA domain-containing protein	NA	687	NA	Modestobacter marinus	Bacteria	Actinobacteria	Modestobacter
MODMU_RS03230	cobaltochelatase subunit CobN	NA	1207	NA	Modestobacter marinus	Bacteria	Actinobacteria	Modestobacter
MODMU_RS04750	hypothetical protein	NA	664	NA	Modestobacter marinus	Bacteria	Actinobacteria	Modestobacter
TOL2_RS22275	VWA domain-containing protein	NA	677	NA	Desulfobacula toluolica Tol2	Bacteria	Proteobacteria	Desulfobacula
TOL2_RS22265	cobaltochelatase subunit CobN	cobN	1261	NA	Desulfobacula toluolica Tol2	Bacteria	Proteobacteria	Desulfobacula
TOL2_RS16645	magnesium chelatase	NA	1314	NA	Desulfobacula toluolica Tol2	Bacteria	Proteobacteria	Desulfobacula
TOL2_RS18310	cobaltochelatase	NA	1298	NA	Desulfobacula toluolica Tol2	Bacteria	Proteobacteria	Desulfobacula
TOL2_RS22230	cobaltochelatase	NA	1226	NA	Desulfobacula toluolica Tol2	Bacteria	Proteobacteria	Desulfobacula
TOL2_RS22280	magnesium chelatase	NA	349	NA	Desulfobacula toluolica Tol2	Bacteria	Proteobacteria	Desulfobacula
WYS_RS04805	VWA domain-containing protein	NA	619	NA	Methanomassiliicoccus luminyensis B10	Archaea	Euryarchaeota	Methanomassiliicoccus
WYS_RS04810	cobaltochelatase subunit CobN	NA	1228	NA	Methanomassiliicoccus luminyensis B10	Archaea	Euryarchaeota	Methanomassiliicoccus
WYS_RS04760	cobaltochelatase subunit CobN	NA	1279	NA	Methanomassiliicoccus luminyensis B10	Archaea	Euryarchaeota	Methanomassiliicoccus
WYS_RS04800	hypothetical protein	NA	343	NA	Methanomassiliicoccus luminyensis B10	Archaea	Euryarchaeota	Methanomassiliicoccus
WYS_RS14675	hypothetical protein	NA	1177	NA	Methanomassiliicoccus luminyensis B10	Archaea	Euryarchaeota	Methanomassiliicoccus
WYS_RS11055	VWA domain-containing protein	NA	629	NA	Methanomassiliicoccus luminyensis B10	Archaea	Euryarchaeota	Methanomassiliicoccus
WYS_RS11025	cobaltochelatase subunit CobN	NA	1263	NA	Methanomassiliicoccus luminyensis B10	Archaea	Euryarchaeota	Methanomassiliicoccus
WYS_RS11060	ATP-binding protein	NA	347	NA	Methanomassiliicoccus luminyensis B10	Archaea	Euryarchaeota	Methanomassiliicoccus
NCAST_RS02830	VWA domain-containing protein	NA	691	NA	Nocardia asteroides NBRC 15531	Bacteria	Actinobacteria	Nocardia
NCAST_RS21075	cobaltochelatase subunit CobN	NA	1211	NA	Nocardia asteroides NBRC 15531	Bacteria	Actinobacteria	Nocardia
ON20_RS11510	magnesium chelatase	NA	477	NA	Nocardia brevicatena NBRC 12119	Bacteria	Actinobacteria	Nocardia
