dir_name	evalue_chlI_bchI	evalue_chlD_bchD	evalue_chlH_bchH	evalue_cobN	evalue_cobS	evalue_cobT	evalue_bchE	evalue_chlB_bchB	evalue_chlG_bchG	evalue_chlL_bchL	evalue_chlM_bchM	evalue_chlN_bchN	evalue_cobD_cobC	evalue_cobO	evalue_cobP_cobU	evalue_cobQ	evalue_cobV_cobS	evalue_cysG_cobA
Solirubrobacter_soli_DSM_22325	1	1.81028e-54	1	0	1	1	1	1	2.25203e-14	1	3.03566e-16	1	3.53845e-87	5.61169e-69	3.63183e-29	3.45528e-145	4.81084e-28	4.66439e-67
Stappia_stellulata_DSM_5886	4.56859e-151	1.54274e-61	0	0	0	0	0	0	1.71033e-109	2.72067e-167	4.86958e-70	8.15418e-178	1.16437e-83	3.06168e-105	8.9665e-63	0	9.02091e-49	3.87471e-139
Thalassobaculum_salexigens_DSM_19539	2.70575e-143	6.84553e-95	0	1	0	0	9.88312e-114	0	3.88684e-115	7.09864e-169	1.45505e-73	0	6.49921e-55	2.73428e-72	4.49535e-63	0	1.58227e-32	1.21902e-68
Conexibacter_woesei_Iso977N	1	2.11676e-63	1	0	1	1	2.73833e-30	1	1	3.7789e-14	3.3573e-15	1	6.57289e-84	2.59704e-72	2.33177e-28	5.37709e-157	1.92939e-25	5.89028e-73
Actinomadura_rifamycini_DSM_43936	0	1.32492e-69	1	0	1	1	1	1	1	1	1.38178e-17	1	1.71125e-101	2.92238e-100	7.03635e-43	2.5548e-174	1.56746e-28	1.99909e-147
Acidipropionibacterium_jensenii_DSM_20535	3.23154e-109	4.46741e-54	7.14401e-126	1	1	1	1	1	2.04871e-12	5.86782e-13	1	1	2.65457e-69	1.0026e-89	1	1.44632e-165	2.71164e-24	1.35074e-78
Rubritepida_flocculans_DSM_14296	5.00386e-151	4.17035e-89	0	1	0	0	0	0	7.48434e-122	4.79885e-165	1.05901e-72	0	1	1	1	1	1	1
Arsenicicoccus_bolidensis_DSM_15745	1	1.71385e-70	1	0	6.199e-13	1	1	1	1	6.91745e-12	6.05332e-15	1	2.54331e-97	1.49769e-111	8.1542e-51	0	1.2304e-30	2.27574e-83
Nocardioides_alkalitolerans_DSM_16699	0	4.30434e-62	1	0	1	1	1	1	1	4.17741e-14	8.33284e-16	1	1.34532e-92	5.22414e-103	5.40991e-34	0	5.46097e-29	7.03374e-144
Selenomonas_artemidis_DSM_19719	1.14999e-114	1.0195e-81	1	0	1	1	1	4.9583e-18	1	1.1159e-57	1	1	6.60962e-60	6.77842e-53	1.75634e-45	7.68421e-141	3.75709e-29	2.00296e-84
Haloplanus_natans_DSM_17983	1	7.45166e-75	1	1	1	1	1	1	1	1	2.80231e-13	1	5.56196e-35	8.34301e-29	1	1	7.44052e-29	2.20105e-70
Thermocrispum_municipale_DSM_44069	1	1.34417e-63	1	0	1	1	1	1	1	1	9.09079e-15	1	6.35289e-85	1.87114e-105	4.11015e-50	0	5.02896e-33	1.76307e-166
Corynebacterium_sputi_DSM_45148	0	4.99874e-46	1	0	1	1	1	1	1	5.27834e-13	1	1	1.29399e-82	2.60507e-106	1	7.63106e-137	2.98208e-32	1.99971e-103
Veillonella_magna_DSM_19857	1.89748e-104	5.29953e-39	1	0	1	1	1.1308e-20	1	1	3.26579e-14	1	1	3.04615e-56	1.61813e-49	1.38876e-54	2.75085e-134	7.00124e-29	1.42279e-74
Corynebacterium_freiburgense_DSM_45254	1	1.35919e-73	1	0	1	1	1	1	1	2.35087e-12	7.84454e-16	1	2.99492e-83	1.79063e-108	1	3.01262e-139	3.85791e-25	5.19271e-85
Novosphingobium_acidiphilum_DSM_19966	3.00509e-139	2.48919e-79	0	1	4.88129e-179	0	6.89809e-117	0	5.28204e-123	1.37114e-173	1.07763e-70	0	3.10228e-15	1	1	1	1	3.47441e-60
Pseudonocardia_spinosispora_DSM_44797	0	1.21137e-96	1	0	1	1	1	1	1	1.75287e-11	2.78969e-15	1	3.87531e-96	2.46581e-106	1	8.34925e-172	1.39817e-52	2.33311e-161
Salinarimonas_rosea_DSM_21201	4.1118e-150	3.17871e-93	0	6.47987e-149	0	0	0	0	1.99407e-128	1.30396e-161	2.44141e-79	0	3.46631e-74	3.0312e-88	3.96361e-64	0	1.63116e-40	3.32953e-86
Streptomyces_flavidovirens_DSM_40150	1	2.38126e-39	1	0	1	1	4.01315e-36	1	1	1	5.08159e-14	1	4.98807e-92	1.05521e-96	2.99128e-40	2.7918e-170	1.26259e-30	4.88983e-154
Desulfovirgula_thermocuniculi_DSM_16036	7.21241e-132	8.66955e-112	1	0	1	1	5.86014e-31	4.17602e-25	1	1.63301e-58	1.09031e-15	1	2.91834e-57	1.34122e-54	7.44517e-48	5.49646e-133	1.41097e-22	7.78673e-84
Comamonas_composti_DSM_21721	1	5.94153e-51	1	0	1	1	1	1	1	1	5.98931e-15	1	9.43102e-53	6.72362e-53	8.00736e-40	2.83658e-108	7.30093e-23	3.17221e-80
Dermatophilus_congolensis_DSM_44180_NBRC_105199	3.77364e-113	6.53149e-50	1	0	1	1	1	1	1	2.71332e-12	2.21417e-14	1	6.7833e-74	2.95335e-106	5.16915e-46	6.96509e-170	1.37315e-31	2.79064e-52
Desulfatibacillum_aliphaticivorans_DSM_15576	3.13424e-126	1.82901e-115	4.17433e-110	0	1	1	7.21937e-58	4.6555e-23	3.54509e-15	7.13704e-52	3.09524e-12	1	6.19082e-52	1.85277e-41	2.52215e-58	8.44039e-139	2.97754e-22	1.84065e-83
Desulfobulbus_japonicus_DSM_18378	6.94811e-123	9.42069e-115	1.20896e-123	0	1	1	0	1.07547e-12	1	1.61323e-52	2.30014e-16	1	2.8684e-48	1.78777e-61	3.87294e-47	1.21358e-140	3.71732e-23	2.38233e-80
Tenacibaculum_ovolyticum_DSM_18103	1	5.52442e-62	1	0	1	1	5.65997e-36	1	1.63204e-12	1	1	1	1.61494e-49	1	3.73707e-44	1.24592e-124	1.14079e-21	1.69215e-66
Aquimarina_muelleri_DSM_19832	5.00532e-110	3.00126e-52	1	0	1	1	1	1	5.32837e-12	1	4.29196e-12	1	6.55692e-49	1	1.3579e-35	2.6381e-131	5.36607e-22	1.54604e-72
Deinococcus_ficus_DSM_19119	2.71193e-110	5.44767e-65	1	0	1	1	1	1	1	5.17999e-13	1.58498e-13	1	3.96328e-44	2.76382e-44	3.50104e-46	2.08174e-117	1	4.18212e-65
Thauera_terpenica_58Eu	1	1.2119e-55	1	0	1	1	1	1	1.53562e-13	1.21531e-12	2.60436e-14	1	5.17242e-102	1.59482e-82	5.09044e-58	0	5.33165e-30	1.93201e-70
Streptomyces_collinus_Tu_365	1	5.36292e-72	1	0	1	1	7.46969e-30	1	1	1	2.04741e-14	1	8.5143e-95	5.73659e-97	5.595e-41	3.85321e-172	7.48397e-30	3.6025e-153
Sporomusa_ovata_DSM_2662	1.58042e-127	2.03772e-111	1	0	1	1	9.82439e-20	3.3079e-22	2.92185e-13	1.1704e-61	1.64546e-15	1	3.48337e-62	1.41875e-57	3.39071e-53	9.89467e-135	2.30235e-29	5.95883e-82
Rhodococcus_erythropolis_CCM2595	0	1.15616e-98	1	0	1	1	1	1	1	1	4.99899e-15	1	8.40143e-103	4.75173e-119	4.57743e-54	5.00656e-153	4.02001e-50	0
Paenibacillus_antibioticophila	1.15357e-100	6.23993e-49	4.07709e-166	1	1	1	2.63726e-25	3.72867e-20	1	2.32452e-54	3.79663e-15	1	1.97086e-55	1	1.40614e-51	1	1.2435e-25	3.84493e-78
Halopiger_goleimassiliensis	1	5.52545e-62	1	0	1	1	1	1	5.99732e-24	1	1.73175e-14	1	3.44722e-43	1.27345e-27	1	1.99679e-105	2.60671e-30	4.21587e-68
Halopiger_djelfimassiliensis	1	2.4282e-65	1	0	1	1	1	1	2.68776e-21	1	3.24101e-16	1	6.14338e-38	3.48083e-27	1	1.83278e-106	4.97247e-26	1.10365e-69
Rubidibacter_lacunae_KORDI_51_2	0	0	0	0	1	1	1.33621e-117	0	0	0	1.80096e-114	0	3.50716e-40	5.52399e-82	2.4125e-34	6.21679e-139	1.41968e-20	8.616e-74
Lyngbya_aestuarii_BL_J	0	0	0	0	1	1	5.24061e-119	0	0	8.09936e-52	2.20915e-120	0	1.78073e-37	2.61712e-79	2.64082e-42	3.97991e-134	3.93234e-16	5.01558e-77
Streptomyces_thermolilacinus_SPC6	1	3.6966e-72	1	0	1	1	4.99726e-37	1	1	1	6.49813e-16	1	1.60114e-92	1.92366e-94	5.47876e-41	5.26462e-172	2.53681e-28	4.79146e-154
Psychromonas_arctica_DSM_14288	1	7.21223e-55	1	0	1	1	1	1	1	1	4.53847e-13	1	7.33698e-74	2.99497e-72	2.02484e-30	2.63128e-112	5.2864e-25	1.06762e-70
Actinokineospora_inagensis_DSM_44258	0	2.19715e-71	1	0	1	1	1	1	1	3.02514e-12	2.05981e-16	1	3.36821e-103	3.26523e-114	1	5.17097e-164	1.48981e-45	4.90709e-162
Gloeobacter_kilaueensis_JS1	0	0	0	1	1	1	4.80306e-112	0	5.92007e-156	6.01021e-168	1.16982e-91	0	7.11717e-18	9.10624e-27	2.40094e-40	1	1	8.74477e-76
Actinoplanes_friuliensis_DSM_7358	0	2.80642e-67	1	0	1	1	1	1	1	1	2.06074e-15	1	2.08743e-87	1.32616e-96	1	1.55106e-173	4.63947e-43	9.10971e-134
Saccharopolyspora_rectivirgula_DSM_43747	0	1.73914e-66	1	0	1	1	1	1	1	5.18685e-13	2.62635e-14	1	8.87237e-104	1	1	2.83916e-164	3.11125e-53	6.85011e-169
Amycolatopsis_halophila_YIM_93223	1	1.08642e-65	1	0	1	1	1	1	6.70432e-16	1	2.92159e-14	1	2.00557e-107	2.00469e-106	1.63231e-53	2.48807e-176	9.15475e-38	7.55501e-169
Actinospica_robiniae_DSM_44927	1	7.69559e-69	1	0	1	1	2.22785e-36	1	1	1	5.63486e-18	1	2.39459e-91	1.14554e-100	1.8763e-44	1.99977e-167	3.59062e-30	5.88664e-151
Rhodopseudomonas_palustris_JSC_3b	1.17699e-150	2.51222e-97	0	1	0	0	0	0	2.02648e-116	2.15822e-160	8.33966e-72	0	3.43443e-99	1	1.11238e-63	0	3.66665e-25	7.84136e-58
Marinomonas_profundimaris	1	2.12874e-59	1	0	1	1	2.33104e-15	1	2.00217e-12	1	5.97675e-16	1	1.25322e-85	3.02841e-75	4.13478e-55	0	1.51394e-24	2.55011e-77
Rhodococcus_pyridinivorans_SB3094	0	3.76249e-85	1	0	1	1	1	1	1	1	1	1	7.78898e-84	5.7243e-104	2.7143e-47	0	1.71072e-53	0
Sphingomonas_sanxanigenens_DSM_19645_NX02	4.59861e-137	7.18327e-77	0	1	0	0	0	0	2.04134e-125	1.47316e-171	5.55455e-70	0	2.27689e-70	5.7884e-81	2.94699e-63	0	1	6.53801e-62
Syntrophorhabdus_aromaticivorans_UI	2.12391e-119	5.70577e-88	1	4.4304e-169	1	1	2.14652e-35	1	1	1	5.63484e-15	1	1.64956e-59	1.01766e-31	1.26178e-50	1	1	2.28504e-80
Methanobrevibacter_arboriphilus_ANOR1	1	3.62822e-55	2.08792e-85	1	1	1	2.16386e-75	3.68306e-23	1.31117e-24	1.88914e-63	1	1	7.07683e-60	1	1	1	1	1.22955e-80
Rhodovibrio_salinarum_DSM_9154	5.11212e-150	1.18671e-87	0	0	0	0	0	0	1.81652e-122	1.46008e-162	1.31503e-61	0	1.87066e-80	2.55113e-101	1.25911e-67	0	3.95731e-33	8.97927e-134
Thermococcus_paralvinellae	1	4.52192e-107	2.15015e-172	1	1	1	2.21822e-18	1	5.3886e-26	1.46709e-13	1.65237e-15	1	5.20325e-64	1.88681e-41	1	8.37461e-120	2.69467e-26	1
Halostagnicola_larsenii_XH_48	1	1.11633e-61	1	0	1	1	1	1	1.12304e-21	1	2.53541e-15	1	1.04519e-41	7.60634e-26	1	9.8615e-105	1.1284e-23	8.6774e-72
Actinomadura_oligospora_ATCC_43269	0	6.00668e-69	1	0	1	1	1	1	1	2.47115e-14	2.07558e-15	1	2.7376e-101	3.19748e-95	1	1.8398e-174	3.8235e-32	2.44511e-151
Roseivivax_atlanticus	1.78207e-167	5.99257e-123	0	1	1.57847e-179	0	9.9655e-106	0	6.44321e-155	0	4.29385e-100	0	8.26132e-18	1	1	1	1	2.26345e-55
Aquimarina_macrocephali_JAMB_N27	2.92986e-111	6.39947e-51	1	0	8.15292e-15	1	1	1	3.7249e-12	1	3.28056e-15	1	1.06932e-52	1	3.44814e-37	9.00674e-131	2.47088e-25	2.70504e-68
Aphanizomenon_flos_aquae_NIES_81	0	0	0	0	1	1	1.6259e-115	0	0	0	5.93979e-121	0	3.31683e-41	8.48612e-84	9.85904e-35	1.52029e-140	1.23354e-19	5.14139e-71
Roseivivax_halodurans_JCM_10272	4.66531e-170	2.32401e-119	0	3.21936e-145	1.92524e-177	0	6.20121e-103	0	3.50297e-159	0	3.98411e-100	0	1.65613e-81	3.55557e-89	1.90347e-58	0	1.18144e-26	7.75921e-53
Marinomonas_ushuaiensis_DSM_15871	1	6.24546e-62	1	0	1	1	1	1	4.10717e-13	1	1.5351e-14	1	3.94323e-81	2.727e-81	3.65068e-55	0	2.07173e-24	1.88249e-74
Roseivivax_isoporae_LMG_25204	1.02275e-178	5.38422e-120	0	5.13613e-142	8.48971e-178	0	4.92284e-103	0	6.63359e-152	0	2.52416e-95	0	1.17488e-85	3.10132e-91	5.1135e-59	0	1	3.00688e-58
Nocardia_nova_SH22a	0	1.17046e-64	1	0	1	1	1	1	1	1	4.98717e-17	1	1.3238e-91	5.84797e-121	1	8.09183e-156	8.42439e-56	0
Tomitella_biformata_AHU_1821	1	6.10737e-91	1	0	1	1	1	1	1	1	1.57844e-12	1	3.37499e-111	1.6233e-100	3.76272e-46	0	6.97359e-61	1.15407e-177
Kutzneria_albida_DSM_43870	0	1.49139e-91	1	0	1	1	3.46565e-15	1	1	1	3.33087e-21	1	7.18934e-112	3.42213e-110	1	2.56761e-171	3.88178e-52	1.33573e-170
Deferrisoma_camini_S3R1	1	2.755e-115	1.05439e-122	1	1	1	4.30012e-45	1.17481e-16	1	4.38916e-53	1	1	4.69229e-51	2.27194e-64	9.24588e-52	5.50666e-157	2.09177e-26	7.35527e-78
Carnimonas_nigrificans_ATCC_BAA_78	1	4.39522e-61	1	0	1	1	1	1	1	1	3.27092e-17	1	1.54701e-85	1.05596e-74	6.4326e-64	0	9.46186e-26	2.32571e-68
Mycobacterium_genavense_ATCC_51234	0	4.6041e-82	1	0	1	1	1	1	1	1	1.47965e-13	1	1.1039e-153	7.82225e-127	1	3.57054e-149	1.70387e-104	0
Methyloversatilis_discipulorum	5.56607e-159	3.32754e-94	0	1	1	1	2.53871e-107	0	2.58777e-127	6.71855e-172	1.45367e-67	0	1.59852e-110	1.86495e-101	1.30377e-62	0	4.5284e-27	6.93797e-91
Haloglycomyces_albus_DSM_45210	1	5.01074e-71	1	0	1	1	1	1	1	1	3.41609e-12	1	9.64117e-71	2.59453e-79	1.78013e-28	5.16234e-135	1	1.24572e-116
Corynebacterium_vitaeruminis_DSM_20294	1	2.25845e-77	1	0	1	1	1	1	1	1	5.19286e-16	1	3.89028e-75	8.21229e-111	4.02174e-48	4.06068e-142	1.91517e-19	1.1902e-76
Mycobacterium_aromaticivorans_JS19b1_JCM_16368	0	2.65226e-53	1	0	1	1	2.13017e-15	1	1	1	8.74009e-14	1	1.5866e-132	1.89982e-122	1	1.11282e-156	3.36951e-83	0
Actinokineospora_spheciospongiae	0	2.21134e-67	1	0	1	1	1.64248e-21	1	1	9.93139e-12	5.89511e-19	1	1.10639e-99	2.50514e-112	6.09849e-41	1.08709e-174	1.22987e-49	5.4395e-165
Dyadobacter_tibetensis_Y620_1	1	4.9842e-105	1	0	1	1	1	1	2.66275e-17	1	1.39736e-10	1	7.56977e-52	1	3.0503e-44	3.95202e-122	4.39648e-29	9.10274e-68
Intrasporangium_chromatireducens_Q5_1	0	2.02003e-61	1	0	1	1	1	1	2.15215e-09	6.06029e-13	1.09317e-14	1	3.14142e-72	1.70322e-97	7.56117e-54	6.06728e-168	2.17713e-21	1.15299e-86
Imhoffiella_purpurea	6.4629e-147	4.50095e-90	0	1	1	1	0	0	2.10228e-117	6.42843e-164	2.69084e-70	1.62437e-178	7.25006e-75	1	8.8612e-36	0	2.88223e-52	1.11392e-69
Cryptosporangium_arvum_DSM_44712	0	1.39706e-69	1	0	1	1	1.30683e-24	1	1	1	1.634e-17	1	2.09385e-84	3.13106e-103	1	1.05207e-164	4.01531e-40	6.74922e-141
Sphingomonas_jaspsi_DSM_18422	1.047e-136	4.20183e-67	0	1	0	0	1.6135e-114	0	4.47148e-114	3.54033e-170	5.95847e-63	0	1	1	1	1	1	1.27372e-57
Corynebacterium_argentoratense_DSM_44202	1	2.34928e-70	1	0	1	1	1	1	1	1	1	1	4.56541e-75	7.69231e-111	1	5.08483e-146	5.52142e-23	2.26232e-80
Roseibacterium_elongatum_DSM_19469	1.30125e-179	1.91344e-143	0	1	0	0	0	0	6.71128e-158	0	4.52383e-113	0	5.95781e-73	1	2.48497e-57	7.12707e-175	1.13698e-33	4.38926e-56
Natronomonas_moolapensis_8_8_11	1	2.15906e-65	1	0	1	1	1	1	2.89809e-25	1	2.57869e-12	1	3.9422e-35	2.1842e-27	1	2.40205e-103	1	8.79631e-72
Deinococcus_phoenicis	1.73555e-111	1.66779e-79	1	0	1	1	1.89658e-12	1	1	5.51612e-12	1.33363e-15	1	1.95453e-46	1.05499e-47	1	3.07698e-115	2.45267e-18	2.56354e-65
Mycobacterium_mageritense_DSM_44476_CIP_104973	0	1.05298e-77	1	0	1	1	1	1	2.67914e-08	1	8.53461e-16	1	6.49746e-134	6.0258e-126	1	9.17698e-149	5.97652e-89	0
Clostridium_ihumii_AP5	8.55173e-116	8.07207e-122	1.66254e-172	0	5.05415e-12	1	6.50016e-18	1	1	2.48941e-13	4.95504e-17	1	5.22917e-55	3.39538e-40	2.03425e-46	7.38022e-139	5.08497e-30	3.35276e-64
Mycobacterium_cosmeticum	0	7.02454e-59	1	0	1	1	1	1	1	1	1	1	2.70631e-117	6.23225e-125	1	2.29975e-152	2.75876e-84	0
Mycobacterium_asiaticum_DSM_44297	0	2.4502e-82	1	0	1	1	1	1	1	1	4.61049e-15	1	2.93443e-148	1.81099e-127	1	0	9.00164e-101	2.58389e-30
Porphyromonas_cangingivalis_JCM_15983	1.60675e-96	7.74554e-41	1	1	1	1	1	1	1	1	1	1	8.93202e-57	1.96275e-32	1.97932e-43	1	5.93933e-24	8.7621e-55
Zymobacter_palmae_DSM_10491	1	1.61201e-58	1	0	1	1	1	1	1	1	1.34407e-17	1	1.38802e-18	2.99634e-67	1	7.23589e-152	1	3.56953e-64
Marinobacterium_jannaschii_DSM_6295	1	1.3462e-58	1	0	3.64433e-167	6.19278e-90	1	1	1.41762e-11	1	2.7242e-14	1	1.28368e-97	4.40516e-82	1.69911e-60	0	6.44756e-27	1.52626e-70
Microvirgula_aerodenitrificans_DSM_15089	1	5.91644e-119	1	6.57839e-141	1	1	1	1	1	1.5171e-12	1.41229e-14	1	5.29813e-91	5.41262e-80	3.39452e-50	0	8.55572e-25	1.60866e-93
Pseudonocardia_acaciae_DSM_45401	0	2.87507e-99	1	0	3.32587e-163	5.12281e-82	7.89768e-17	1	1	5.01768e-12	5.58078e-20	1	6.145e-103	4.4074e-104	1	1.6373e-165	1.07884e-54	6.12941e-173
Desulfobulbus_elongatus_DSM_2908	8.54707e-123	2.14734e-75	7.13324e-133	0	1	1	8.70338e-19	3.5416e-20	1.09475e-11	5.70903e-56	7.29826e-13	1	1.26938e-47	2.7419e-59	1.25383e-42	4.60445e-137	5.94621e-22	2.50312e-76
Sulfitobacter_noctilucicola	0	6.43755e-116	0	4.47076e-136	2.07813e-177	0	2.84177e-105	0	1.05918e-155	0	1.5507e-95	0	1.24934e-74	1.95252e-72	1.07397e-50	0	7.18406e-45	1.47561e-55
Sulfitobacter_guttiformis_KCTC_32187	0	1.93534e-130	0	8.39346e-137	5.19908e-177	0	1.22216e-102	0	1.12365e-154	0	3.16133e-94	0	2.17374e-77	3.27671e-71	3.75316e-52	0	3.03183e-41	7.02522e-55
Corynebacterium_glyciniphilum_AJ_3170	0	7.3422e-54	1	1	1	1	1	1	1	1	4.20188e-17	1	1	1	1	1	1	1.81528e-78
Ectothiorhodospira_haloalkaliphila_ATCC_51935	1.0968e-148	8.39552e-98	0	0	1	1	0	0	1.95679e-132	1.09931e-162	8.76943e-70	0	5.48043e-101	1	1.3968e-58	0	6.96427e-62	3.73888e-80
Clostridium_tetanomorphum_DSM_665	2.62703e-120	5.6773e-112	1	0	1	1	1.65445e-25	3.04926e-18	4.18998e-12	6.15568e-58	1.3354e-15	1	5.51783e-56	2.03863e-41	5.10167e-50	2.07914e-140	5.5303e-30	7.20843e-71
Rubrobacter_radiotolerans	1	3.98618e-113	1	0	1	1	1	2.67448e-63	1	1	1	6.94837e-48	2.67269e-62	3.76698e-77	2.48828e-34	2.41451e-149	1	2.45669e-81
Paraburkholderia_acidipaludis_NBRC_101816	1	2.39603e-65	1	0	1	1	2.95829e-42	1	1	1	2.21952e-15	1	3.63677e-104	1.13887e-77	7.45874e-52	0	1.07132e-33	6.13882e-57
Desulfotomaculum_thermocisternum_DSM_10259	3.75346e-132	7.43439e-120	2.82777e-139	2.8928e-178	1	1	4.03816e-34	1	1	1	2.28904e-15	1	4.14192e-55	1.46174e-55	2.19696e-47	3.07756e-137	5.86064e-28	9.92818e-82
Simplicispira_psychrophila_DSM_11588	1	9.55003e-70	1	0	1	1	1	1	1	1	5.56316e-15	1	1.37358e-55	4.39663e-52	2.12549e-44	6.02075e-117	9.7451e-26	4.90164e-66
Afifella_pfennigii_DSM_17143	5.52662e-154	2.4297e-89	0	0	0	0	0	0	9.84017e-132	3.52164e-167	2.05573e-73	0	2.02907e-58	9.69122e-115	3.40038e-66	0	6.7899e-32	1.95081e-137
Mycobacterium_triplex	0	7.6674e-82	1	0	1	1	1	1	1	1	7.63973e-17	1	5.16509e-156	2.64172e-130	1	1.78751e-148	1.83856e-104	0
Gemmatimonas_phototrophica	5.37503e-150	4.8735e-70	0	1	4.57289e-15	1	0	0	2.28248e-94	4.85107e-162	4.17038e-68	0	1	1	1	1	1	1
Kitasatospora_cheerisanensis_KCTC_2395	1	6.05833e-71	1	0	1	1	2.36294e-34	1	1	1	4.28262e-16	1	1.33231e-62	5.20422e-98	1.01206e-47	7.55919e-177	3.26894e-33	4.44294e-163
Halomonas_campaniensis	1	3.07411e-70	1	0	1	1	1	1	1	1	1.52376e-15	1	3.92794e-53	1.88494e-77	1.01855e-25	0	2.18193e-26	5.59855e-67
Caballeronia_zhejiangensis	1	1.21505e-52	1	0	8.98599e-161	3.00901e-80	1.86426e-32	1	1	8.91962e-12	8.55808e-16	1	1.94029e-102	1.0218e-77	9.05841e-57	0	1.50071e-30	2.20166e-79
Caballeronia_glathei	1	1.18902e-55	1	0	3.04733e-163	1.7759e-81	2.1979e-40	1	1	4.22069e-14	2.87712e-17	1	1.28866e-101	7.43585e-77	1.1062e-53	0	1.18387e-29	6.71457e-74
Brevundimonas_bacteroides_DSM_4726	7.51241e-142	4.59131e-91	0	1	0	0	5.7449e-118	0	2.51057e-113	3.91621e-166	1.42055e-79	0	1	1	1	1	1	1
Dyadobacter_crusticola_DSM_16708	1	1.46675e-62	2.71255e-103	0	1	1	2.9158e-17	1	2.29246e-17	1	1	1	1.39631e-51	1	2.12901e-46	1.98338e-121	1.02756e-25	2.4853e-69
Acidiphilium_angustum_ATCC_35903	8.69424e-142	6.91333e-61	0	4.85884e-152	0	0	5.58498e-113	0	5.47585e-122	1.25014e-162	3.27451e-76	1.4519e-180	2.24391e-84	2.62372e-88	3.95226e-67	0	3.63177e-25	4.61655e-80
Bilophila_wadsworthia_ATCC_49260	6.00394e-115	2.28602e-105	1	6.25853e-171	1	1	2.34225e-12	1	1	7.97722e-14	1.81225e-13	1	1.26259e-46	1	1.15415e-29	6.07987e-104	2.11132e-28	4.91605e-75
Clostridium_algidicarnis	3.9084e-104	7.55281e-107	1.2537e-162	1	1	1	8.39011e-16	1	1	1.86616e-16	3.77622e-15	1	3.06592e-53	1	6.29846e-44	4.79275e-140	2.56972e-30	2.60678e-68
Planktothrix_agardhii_NIVA_CYA_126_8	0	0	0	0	1	1	8.48123e-117	0	0	8.20828e-13	3.82633e-126	0	5.35661e-41	5.0523e-79	6.88263e-35	1.45144e-128	2.35411e-16	2.37565e-74
Methanomicrobium_mobile_BP	1	1.13604e-117	5.81971e-153	1	1	1	5.50043e-15	5.16784e-14	6.28491e-20	1.27113e-60	2.35871e-13	1	2.20173e-48	9.47443e-40	1	1.21015e-106	6.63067e-31	3.28688e-68
Sphingomonas_astaxanthinifaciens_DSM_22298	9.08063e-141	4.75138e-86	0	1	0	0	1.14784e-111	0	1.11613e-97	2.34452e-169	6.06202e-68	0	1	1	1	1	1	1
Andreprevotia_chitinilytica_DSM_18519	1	4.03538e-117	1	3.16861e-144	1	1	1	1	1	1	1.43606e-15	1	1.67217e-106	5.06076e-92	2.8829e-55	0	3.82059e-33	5.84357e-85
Methermicoccus_shengliensis_DSM_18856	1	1.40918e-125	4.72768e-135	6.71059e-177	1	1	3.04151e-60	1	6.45526e-21	3.61909e-62	1	1	7.85515e-54	1.62542e-30	1	3.2368e-116	1.36968e-35	9.0911e-85
Anditalea_andensis	1	1.34886e-109	1	0	1	1	1	1	4.40061e-15	1	1.13175e-13	1	1.46594e-53	1	2.80708e-39	7.96063e-123	1.90226e-26	1.05525e-70
Erythrobacter_longus	2.5689e-143	2.22074e-67	0	1	9.13091e-176	0	1.79221e-108	0	1.06654e-119	3.11987e-167	3.86013e-59	0	1	1	1	1	1	2.90731e-65
Streptomyces_monomycini	1.49147e-11	3.02441e-69	1	0	1	1	2.77026e-27	1	2.11284e-13	1	2.89979e-14	1	1.62502e-90	2.57571e-96	6.69713e-23	4.35099e-171	1	7.56016e-155
Dactylosporangium_aurantiacum	0	1.73731e-63	1	0	1	1	1	1	9.22091e-14	1.66431e-13	6.98116e-16	1	1.69765e-97	4.83462e-95	1	1.69765e-154	6.28985e-36	9.94486e-131
Saccharothrix_syringae	0	1.56988e-96	1	0	1	1	3.29462e-38	1	8.39356e-17	1	3.60346e-19	1	1.91765e-107	1.43378e-111	1.67892e-44	1.17867e-165	3.51446e-50	2.679e-166
Streptomyces_yerevanensis	1	3.17115e-73	1	0	1	1	2.43242e-40	1	1.68533e-13	1	9.88799e-14	1	6.14837e-94	1.57094e-97	2.96324e-40	1.85723e-170	2.29686e-30	1.37529e-151
Streptomyces_atroolivaceus	1	8.70907e-71	1	0	1	1	1	1	1	1	3.38648e-16	1	7.10546e-88	1.87011e-98	1.584e-41	2.07617e-170	1.1529e-31	2.31729e-151
Catenuloplanes_japonicus	0	1.89504e-66	1	0	1	1	7.3777e-21	1	2.26991e-16	1.24447e-13	1.1641e-15	1	4.7395e-90	1.39252e-96	1	2.24318e-180	3.1851e-33	1.10649e-132
Pseudonocardia_autotrophica	0	1.73127e-69	1	0	1	1	1	1	1	4.74924e-13	1.5245e-16	1	4.31696e-100	5.61966e-108	1	2.20712e-167	4.75248e-46	2.05642e-175
Streptomyces_rimosus_subsp_rimosus	1	7.98348e-36	1	0	1	1	1	1	1	9.29916e-14	3.21837e-15	1	1.99846e-90	6.54701e-94	4.23949e-39	2.75551e-15	8.46456e-32	8.61314e-155
Amycolatopsis_jejuensis	0	1.65678e-64	1	0	2.08696e-134	2.80778e-59	4.68457e-14	1	1	2.91635e-11	2.31454e-17	1	8.90501e-101	7.37285e-112	1.47064e-58	0	1.74967e-34	2.10667e-160
