org_id	bchD	bchE	bchH	bchI	bchI_f	chlB_bchB	chlD	chlG_bchG	chlH	chlI	chlI_f	chlL_bchL	chlM_bchM	chlN_bchN	cobD_cobC	cobN	cobO	cobP_cobU	cobQ	cobS	cobS_f	cobT	cobV_cobS	cysG_cobA
569092605	2.48e-06	1	3.98e-49	3.34e-71	1	1	8.65e-51	1	3.18e-136	5.48e-58	1	1	1	1	1	0	1	1	1	1	1	1	1	3.11e-21
569260709	1.04e-05	3.19e-16	7.84e-99	1.43e-77	1	1	9.25e-37	1	3.84e-124	7.64e-54	1	1	0.000695	1	4.88e-166	0	2.42e-116	4.22e-103	0	1	1	1	1e-103	0
569970811	2.1e-09	1	6.84e-60	9.16e-82	1.72e-36	1	1.93e-57	6.07e-05	1.05e-138	4.08e-87	2.13e-23	1	1.37e-05	1	6.41e-60	0	6.28e-73	2.65e-29	1.39e-126	1	1	1	6.38e-06	1.37e-86
570742294	1	1.56e-14	3.38e-49	1.4e-62	2.51e-06	1	1.44e-48	1	4.37e-109	6.53e-60	1	1	1	1	1.01e-57	0	5.33e-47	1.23e-30	3.07e-175	9.47e-129	9.47e-129	9.41e-81	1.6e-17	7.4e-58
570962032	6.44e-12	1	3.09e-103	9.34e-91	0.000102	1	9.57e-59	1	2.14e-124	8.58e-77	1	1	1.73e-05	1	4.47e-59	0	2.22e-74	3.61e-31	8.82e-134	1	1	1	2.4e-07	1.22e-94
571043637	1	1	4.18e-49	5.21e-61	1	1	4.97e-40	1	2.98e-138	5.05e-46	1	1	0.000467	1	1.42e-21	0	4.85e-14	1	9.1e-75	1	1	1	1	1.69e-52
573028314	4.11e-13	1	1.23e-124	1.34e-91	1.34e-91	1	3.2e-68	1	2.42e-158	3.7e-94	3.7e-94	1	0.000719	1	1	1.27e-147	1	1	1	1	1	1	1	1
574161246	3.53e-12	0.000513	3.07e-70	3.1e-79	1	1	3.05e-69	5.01e-10	3.44e-150	4.9e-86	1	3.76e-06	1	1	6.77e-41	2.5e-147	1	1	6.13e-93	1	1	1	1.47e-06	3.11e-54
575691470	1e-41	0	0	5.95e-119	1	0	7.49e-52	3.88e-97	7.68e-141	2.17e-81	1	1.87e-123	1.09e-54	1.94e-154	1.52e-56	4.18e-130	1	1.45e-17	1.73e-160	3.15e-174	3.15e-174	0	1	4.91e-52
575911223	8.2e-14	1	1.83e-94	2.1e-80	2.1e-80	1	1.93e-61	1	2.94e-103	4.27e-78	6.64e-67	1	1	1	0.000425	5.26e-85	1	1	1	1	1	1	1	1
576437847	6.79e-16	1	1.33e-63	1.76e-79	1	1	4.45e-52	1	1.68e-124	1.62e-73	1	1	6.92e-05	1	1	0	3.24e-85	1	1	1	1	1	1	2.24e-14
578119163	1.08e-10	1	4.85e-58	1.95e-90	1	5.85e-40	1.01e-61	0.000177	2.51e-141	5.86e-87	1	1	2.34e-05	4.04e-41	6.83e-21	0	1.15e-51	6.12e-21	9.73e-114	1	1	1	1	3.34e-65
581635581	2.55e-15	1	9.26e-65	2.59e-87	2.59e-87	1.32e-11	8.34e-68	1	3.57e-147	5.66e-79	5.66e-79	1.24e-36	1	1	1	0	1	1	1	1	1	1	1	1
582538792	2.74e-09	1	1	1.57e-92	1	1	1.19e-61	1	1	2.25e-85	1	1	1	1	1.71e-61	1	4.69e-72	1	3.04e-127	1	1	1	1	1
583433023	0.000101	1	9.37e-62	2.91e-81	7.33e-07	1	1.46e-42	1	6.06e-124	4.07e-62	1	1	2.25e-05	1	3.08e-112	0	2.09e-92	1.37e-29	1.04e-105	1	1	1	4.91e-61	2.76e-169
584088367	1	1	8.84e-46	5.62e-57	2.26e-07	1	2.35e-38	1	1.08e-57	4.24e-51	1	1	4.55e-06	1	3.19e-99	0	7.53e-86	1.79e-49	0	1	1	1	1.15e-22	3.55e-113
584487176	1.29e-10	1	1	4.99e-81	1	1	1.5e-53	1	1	2.07e-66	1	1	1	1	1	1	2.01e-91	1	1.99e-116	1	1	1	1	1.25e-113
585208090	7.8e-14	2e-05	1	2.58e-82	1	1	4.87e-56	1	1	2.63e-80	1	1	1	1	1	1	1	1	1	1	1	1	1	1
586326588	1	3.39e-09	2.32e-48	1.3e-62	1	1	4.3e-56	1	1.73e-111	8.95e-66	1	1	1	1	1.68e-63	0	2.55e-58	7.56e-37	5e-151	1	1	1	1.37e-06	2.29e-49
586623617	1.39e-06	1.12e-08	2.73e-119	1.13e-75	1	1.42e-12	4.66e-64	5.38e-15	2.08e-142	4.65e-77	1	5.86e-38	1	1	2.72e-111	4.95e-123	1	2.49e-24	0	1	1	1	6.3e-32	7.26e-102
586689557	1.15e-44	8.07e-96	0	3.41e-115	1	0	4.97e-51	1.55e-102	3.58e-141	1.15e-80	1	2.45e-126	2.48e-55	2.62e-161	1	9.67e-101	1	1	1	2.16e-151	2.16e-151	1	1	1
586709084	3.96e-08	1	1	8.61e-87	1	1	1.39e-52	1	1	2.6e-72	1	1	2.88e-09	1	1	1	5.24e-84	1	1	1	1	1	1	2.77e-87
587070388	3.91e-122	0	0	5.23e-161	1.99e-05	0	1.19e-59	4.86e-129	6.97e-149	3.86e-89	1	6.67e-133	7.28e-89	0	1.37e-55	6.26e-121	6.11e-66	1.02e-54	1.62e-166	3.18e-153	3.18e-153	3.05e-147	3.41e-13	5.28e-36
587381453	8.54e-05	1	1.93e-53	5.41e-64	1	1	1.41e-46	8.44e-15	6.16e-143	1.15e-47	1	1	7.88e-05	1	1.59e-19	0	1.59e-16	1	3.31e-85	1	1	1	1	3.82e-55
587921527	8.76e-17	3.32e-21	6.38e-60	2.91e-84	2.91e-84	1.41e-11	1.96e-56	1	1.12e-160	6.91e-80	6.91e-80	1.05e-38	0.000455	1	1.28e-41	0	5.19e-37	7.11e-30	9.81e-106	1	1	1	7.29e-07	9.77e-63
588180449	2.61e-42	1	1	7.15e-106	1	2.33e-15	1.78e-47	1	1	7.08e-70	1	4.87e-29	1	1	1	1	1	1	1	1	1	1	1	1
588445945	2.56e-06	1	2.86e-52	3.21e-68	1	1	1.86e-52	5.35e-10	2.39e-147	1.55e-63	1	1	2.36e-05	1	1	0	1	1	1	1	1	1	1	6.59e-22
588528937	1.83e-11	1	1.72e-58	1.09e-77	1	1	2.29e-47	1	1.08e-123	3.86e-78	1	1	1	1	1.2e-62	0	1.29e-69	1	5.69e-125	1	1	1	1	1.62e-85
588605785	9.59e-28	2.2e-84	1	1.89e-54	1	1	1.69e-145	1	1	2.13e-56	1	1	1	1	1	1	2.73e-61	1	1	1	1	1	1	3.79e-06
590217660	4.1e-09	1	6.58e-66	3.42e-77	1	1	5.1e-40	1	1.46e-124	4.22e-60	1	1	3.95e-05	1	7.49e-78	0	1.47e-91	6.38e-31	4.12e-112	1	1	1	7.97e-44	2.15e-140
591639946	2.89e-12	1	1.49e-61	4.9e-78	1	1	1.91e-49	1	5.69e-123	8.89e-64	1	1	1	1	1	0	1.25e-91	1	3.49e-109	1	1	1	1	3.06e-112
591972835	1	1	1.69e-49	5.81e-60	1	1	1.07e-43	1	1.73e-113	8.86e-65	1	1	1	1	3.4e-43	0	1	1	1	1	1	1	1	1.57e-30
592392466	6.22e-08	1	8.38e-64	1.01e-74	1.45e-07	1	2.42e-40	1	1.9e-72	4.78e-62	1	1	5.63e-05	1	4.01e-84	0	2.01e-88	4.24e-69	0	0.000749	0.000749	1	5.52e-46	1.56e-154
593112721	2.42e-05	1.27e-08	1.47e-68	5.1e-82	1	1	1.18e-70	1.98e-14	6.17e-149	1.79e-87	1	1	1.36e-05	1	8.42e-49	5.72e-145	6.07e-29	1	1.25e-104	1	1	1	6.33e-12	1
595342991	9.88e-55	0	0	2.8e-126	1	0	5.32e-62	3.4e-96	1.54e-159	6.29e-86	1	9.67e-119	1.8e-59	4.96e-158	5.03e-59	1.76e-108	1	1.73e-18	5.54e-141	2.07e-164	2.07e-164	0	4.8e-10	2.98e-54
595624137	4.54e-10	3.78e-10	7.28e-57	4.79e-84	1	1	1.07e-58	1	4.38e-136	2.67e-85	1	1	1.05e-06	1	1.05e-64	0	5.29e-73	7.76e-28	1.8e-126	1	1	1	1.11e-09	1.21e-95
595641400	3.32e-07	1	1.24e-59	2.32e-70	1	1	7.83e-38	1	2.04e-129	1.32e-59	1	1	1	1	1.39e-52	0	1.91e-82	4.51e-23	5.19e-105	1	1	1	2.71e-10	1.7e-50
595669316	2.24e-25	6.47e-98	1.23e-50	9.41e-95	9.41e-95	0	0	1.92e-05	7.21e-61	2.05e-166	2.05e-166	2.83e-156	4.54e-98	0	2.98e-26	0	7.05e-61	1	1	1	1	1	1	1.74e-59
596442337	6.37e-29	3.09e-91	2.09e-147	6.9e-93	6.9e-93	0	2.21e-142	6.96e-160	0	2.06e-164	2.06e-164	1.28e-153	2.64e-97	0	4.64e-27	0	1.22e-62	1.2e-22	1.75e-92	6.85e-05	6.85e-05	1	5.88e-05	1.24e-58
597389360	1.35e-09	1	5.05e-63	1.14e-73	1	1	2.23e-41	1	1.47e-73	2.31e-69	1	1	7.82e-06	1	1	0	4.75e-74	1	1	1	1	1	1	3.31e-19
597652906	3.2e-11	1	1.79e-54	5.34e-82	1	1	1.2e-49	1	1.23e-116	9.35e-74	1	1	1	1	1	0	6.63e-80	1	1	1	1	1	1	1.23e-46
597993066	5.21e-10	1	1	6.64e-83	1	1	1.48e-54	1	1	1.16e-73	1	1	1	1	1	1	1.09e-86	1	6.55e-120	1	1	1	1	1.69e-107
602526955	1.77e-14	1	8.03e-53	1.67e-68	1.67e-68	1	1.26e-40	1	2.56e-119	2.43e-65	2.43e-65	1	4.19e-07	1	2.34e-27	2.2e-79	2.62e-32	1.09e-21	8.97e-67	1	1	1	0.000548	4.96e-28
603185024	1.36e-13	1	2e-95	8.9e-91	5.68e-85	1	2.15e-66	1	1.93e-77	5.14e-84	5.14e-84	1	1	1	3.33e-41	3.43e-77	1	3.14e-39	6.64e-94	1	1	1	1.6e-06	1.35e-71
603278986	5.13e-71	0	0	2e-124	1	0	4.95e-58	1.77e-96	3.05e-156	2.53e-89	1	8.22e-112	3.67e-58	3.06e-151	1.4e-49	2.9e-117	1	3.65e-22	9.79e-147	1	1	1	5.57e-16	1.04e-57
603560804	9.03e-11	1	7.92e-109	2.1e-79	1	1	3.7e-51	1	1.78e-122	1.43e-78	1	1	1	1	5.74e-55	0	5.69e-83	1	0	1	1	1	1	7.15e-16
603852372	1.12e-12	1.14e-33	3.46e-58	1.03e-84	1.03e-84	6.13e-10	1.38e-56	1	3.21e-140	1.16e-81	1.16e-81	2.28e-40	1	1	1.65e-31	0	4.65e-46	1	1	1	1	1	2.12e-05	2.86e-45
605581558	1	1	1.64e-106	3.96e-75	1	1	1.28e-46	1	5.71e-120	2.78e-60	1	1	1.26e-09	1	4.64e-78	0	1.79e-80	1.33e-34	6.71e-109	1	1	1	6.89e-19	4.45e-106
606262903	4.31e-44	2.82e-94	0	2.58e-123	1	0	1.59e-55	6.98e-104	4.16e-140	8.57e-88	1	9.48e-116	2.84e-58	1.15e-155	2.49e-50	1.29e-122	3.73e-63	4.54e-49	6.82e-156	1.92e-179	1.92e-179	0	1.3e-13	6.82e-50
607204892	3.45e-08	1	1.34e-105	3.2e-78	1	1	3.23e-46	0.001	7.13e-75	4.78e-62	1	1	7.54e-06	1	3.05e-56	0	1.4e-70	3.74e-24	1.67e-126	1	1	1	9.68e-20	1.25e-72
607461552	4.11e-07	1	2.69e-50	4.73e-67	1	1	9.68e-51	1.27e-11	8.44e-145	2.2e-64	1	1	5.79e-06	1	1	1.93e-174	9.82e-15	1	4.73e-79	1	1	1	1	1.15e-20
607683948	4.5e-08	6.85e-38	1.53e-65	5.8e-76	1	1	4.04e-48	1	7.57e-128	2.88e-61	1	1	6.2e-07	1	1.53e-69	0	1.38e-91	2.02e-25	1.21e-112	1	1	1	4.14e-36	6e-123
607794103	3.35e-44	0	0	1.25e-124	1	0	9.07e-60	2.54e-75	0	1.68e-88	1	3.99e-116	1.47e-53	5.31e-156	1	4.08e-102	1	1	1	2.74e-05	2.74e-05	1	1	1
608140078	3.85e-26	2.04e-97	1.45e-168	1.06e-90	1.06e-90	0	0	7.93e-173	0	4.32e-161	4.32e-161	1.91e-154	4.02e-103	0	4.06e-23	0	1.01e-59	4.39e-24	1.59e-104	1	1	1	0.000374	2.25e-59
608988477	2.15e-10	1	1.74e-60	8.24e-72	1	1	7.88e-50	1	1.99e-72	6.13e-73	1	1	1	1	6.25e-07	0	3.21e-80	1	0	1	1	1	1	3.05e-16
609015257	1.07e-47	1	1	1.04e-123	1	1	3.19e-54	1	1	4.29e-85	1	1	1	1	1	1	1	1	1	1	1	1	1	1
609312139	3.93e-06	1	2.36e-58	9.05e-54	1	1	2.49e-38	1	2.74e-119	1.14e-47	1	1	1	1	1.25e-33	0	1	9.1e-31	1.37e-100	1	1	1	5.45e-05	2.86e-13
609412832	2.01e-29	3.96e-93	5.33e-154	3.67e-95	3.67e-95	0	0	1.14e-156	0	1.07e-169	1.07e-169	9.31e-149	1.02e-85	0	1.97e-25	0	9.23e-66	4.26e-20	7.76e-95	1	1	1	7.6e-06	4.61e-62
609749586	2.46e-07	1	1	4.24e-67	1	1	1.25e-33	1	1	5.02e-57	1	1	1	1	1	1	1.16e-91	1	2.65e-108	1	1	1	1	1.82e-158
611190047	1	1	1	5.88e-76	1	1	3.56e-46	1	1	6.1e-67	1	1	1	1	1	1	1	1	3.31e-119	1	1	1	1	1
612156104	7.53e-09	1	1.2e-57	5.11e-73	1	1	2.48e-47	1	7.59e-131	1.25e-72	1	1	6.54e-08	1	1	0	2.14e-76	1	1	1	1	1	1	6.54e-51
614416354	5.53e-32	1	1	1.33e-106	1.33e-106	1	3.85e-88	1.23e-41	1	1.59e-97	1.59e-97	6.08e-26	1	1	1	1	1	1	1	1	1	1	1	1
614793724	1	1	2.06e-55	1.27e-64	1	1	6.91e-39	1	1.34e-64	7.11e-48	1	1	1	1	1.84e-21	0	5.19e-33	9.81e-36	2.8e-79	1	1	1	1	9.14e-21
616081962	2.06e-45	0	0	7.75e-126	7.75e-126	0	1.83e-57	1e-90	4.47e-149	2.05e-86	2.05e-86	4.2e-108	4.38e-59	1.19e-147	4.14e-47	1.16e-107	1	8.27e-22	1.73e-140	0.000164	0.000164	1	9.72e-15	2.9e-58
617569174	7.46e-07	1	1	2.38e-81	0.000654	1	3.02e-52	1	1	1.95e-65	1	1	1	1	1	1	2.33e-90	1	2.94e-114	1	1	1	1	5.27e-123
617884856	1.89e-10	1	2.61e-64	3.78e-72	1	1	1.4e-42	1	1.17e-126	4.45e-68	1	1	1	1	1	0	6.12e-76	1	1	1	1	1	1	7.73e-19
618474079	2.94e-11	1	2.8e-61	1.5e-62	8.01e-07	1.28e-08	3.09e-42	1	7.28e-67	1.18e-71	1	1.72e-28	1.58e-05	1	8.31e-66	0	2.64e-71	8.62e-27	8.34e-122	1	1	1	1.03e-11	8.6e-58
618573731	7.15e-14	1	2.98e-64	4.44e-78	4.44e-78	1.5e-05	1.53e-95	1	3.43e-156	5.1e-74	5.1e-74	2.86e-33	9.94e-06	1	1	1.62e-115	4.39e-23	1	1	1	1	1	1	1.79e-57
618900533	1	1	1.39e-91	1.53e-54	1	1	3.1e-33	1	1.2e-99	1.7e-47	1	1	1	1	9.67e-31	0	1.11e-33	4.9e-07	1.79e-74	1	1	1	1	8.18e-19
619584362	5.7e-31	0	8.66e-143	4.46e-108	4.46e-108	0	2.52e-61	7.73e-96	0	2.35e-98	2.35e-98	5.75e-124	5.37e-70	0	2.15e-30	0	3.71e-42	2.03e-22	5.18e-99	1	1	1	0.000562	8.15e-57
620023152	3.16e-44	1	1	4.72e-123	1	1	9.56e-54	1	1	1.3e-80	1	1	1	1	1.13e-46	1	1.62e-64	1	5.96e-154	1	1	1	1.61e-08	1
620664068	1	1	1	1.03e-64	1	1	2.59e-44	1	1	4.38e-61	1	1	1	1	1	1	1	1	1	1	1	1	1	1.52e-10
620889703	1	1	1.64e-49	5.55e-62	1	1	2.06e-40	1	6.33e-55	4.64e-56	1	1	1	1	1	0	1	1	1	1	1	1	1	2.74e-25
620931848	1	1	8.88e-48	1.3e-49	1	1	3.93e-29	1	1.07e-54	1.03e-39	1	1	1	1	1	0	1	1	1	1	1	1	1	9.87e-12
621398415	1.76e-12	1	8.07e-105	1.26e-74	1	1	2.17e-43	1	9.34e-128	8.86e-68	1	1	7e-06	1	8.36e-65	0	1.6e-71	7.55e-39	7.84e-125	1	1	1	1.2e-11	3.33e-46
621913046	1.02e-50	0	0	3.12e-125	1	0	4.48e-57	1.26e-104	5.47e-146	6.03e-83	1	1.19e-109	5.6e-58	5.34e-155	2.39e-47	0	2.92e-71	6.51e-39	5.51e-149	7.82e-157	7.82e-157	5.11e-167	8.45e-07	6.31e-86
623158715	2.62e-13	1	1	1.19e-76	1	1	2.09e-47	1	1	3.83e-74	1	1	1	1	3.66e-05	1	4.47e-70	1	1	1	1	1	1	3.28e-87
623476083	2.17e-12	1	9.81e-62	1.21e-83	1	1	7.34e-70	1	2.94e-139	8.33e-82	1	1	0.000116	1	1	1.01e-128	1	1	1	1	1	1	1	1
623867270	1.5e-09	1	1	7e-89	1	1	2.62e-59	1	1	7.99e-79	1	1	1	1	9.46e-06	1	3.59e-73	1	4.04e-119	1	1	1	1	1
624782022	2.34e-05	1	3.14e-59	1.09e-67	1	1	2.24e-40	1	1.3e-75	1.03e-62	1	1	1	1	1.64e-07	0	6.52e-73	1	3.58e-155	1	1	1	1	4.1e-10
627180853	4.59e-25	1	1	4.14e-51	1	1	0	1	1	8.97e-49	1	1	1	1	1	1	1	1	1	1	1	1	1	1
628095224	2.23e-13	1	1	4.03e-69	1	1	1.44e-43	1	1	1.34e-76	1	1	1	1	1	1	1.95e-83	1	1	1	1	1	1	2.41e-15
629439624	2.19e-22	5.04e-77	1.2e-144	6.71e-95	6.71e-95	0	0	3.75e-131	0	1.51e-141	1.51e-141	4.86e-113	1.86e-58	7.41e-140	6.56e-20	0	1.2e-48	2.11e-15	1.34e-83	1	1	1	3.58e-05	2.22e-56
629751356	3e-11	1	5.34e-58	3.63e-64	9.71e-06	1	2.47e-38	1	1.22e-137	1.88e-67	1	1	2.22e-06	1	7.29e-55	0	2.11e-77	1.56e-22	1.34e-139	1	1	1	9.7e-17	6.8e-69
631223564	2.97e-12	5.68e-13	2e-70	2.16e-92	3.76e-06	1	6.36e-81	1	5.15e-81	6.2e-95	1	1	1	1	1	2.76e-77	4.01e-27	1	1	1	1	1	1	8.99e-74
632444169	1.08e-10	3.34e-10	3.32e-59	4.67e-83	1	1	2.35e-58	1	1.1e-136	7.67e-87	1	1	1.62e-06	1	1.46e-66	0	1.28e-73	1.8e-30	1.98e-125	1	1	1	2.54e-07	5.31e-96
632975527	1.81e-34	0	7.7e-135	1.18e-106	1.18e-106	0	4.51e-101	8.96e-169	0	1.35e-110	1.35e-110	6.87e-160	2.04e-119	0	3.86e-31	1e-111	9.21e-29	9.17e-41	8.8e-100	1	1	1	1.02e-05	3.2e-49
633198342	1.08e-05	1	3.23e-103	2.8e-72	3.4e-07	1	5.09e-33	1	3.19e-71	5.22e-50	1	1	1.75e-05	1	3.48e-96	0	4.95e-94	7.34e-27	3.21e-101	0.000109	0.000109	1	3.29e-52	3.53e-157
635726388	4.45e-08	1	4.28e-97	4.53e-75	1	1	1.52e-49	3.17e-05	1.02e-125	3.68e-72	1	1	5.75e-06	1	1	0	6.98e-70	1	1	1	1	1	1	3.69e-18
635868467	2.47e-10	1	1	3.38e-73	1	1	2.92e-49	1	1	1.68e-73	1	1	4.03e-06	1	3.24e-61	1	1.07e-69	9.23e-31	8.9e-123	1	1	1	0.000402	1
636526830	9.98e-12	1	1.23e-95	5.66e-80	1	1	6.06e-51	1	9.85e-125	6.44e-63	1	1	6.55e-07	1	2.12e-65	0	9.71e-94	5.97e-31	1.35e-117	1	1	1	1e-24	1.52e-110
637183193	8.68e-08	2.49e-08	4.73e-109	3.99e-94	1	1	2.01e-65	4.19e-12	1.46e-142	2.84e-94	1	1.41e-37	1	1	3.63e-123	1.04e-177	1	1	0	1	1	1	3.45e-55	3.65e-89
638034678	4.32e-12	1	1.5e-61	1.76e-75	1	1	8.49e-47	1	4.94e-120	2.66e-71	1	1	1	1	1	0	5.41e-73	1	1	1	1	1	1	4.14e-21
638317857	9.3e-06	1	1	5.18e-72	1	1	6.09e-37	1	1	4.56e-59	1	1	1	1	1	1	2.78e-89	1	1.52e-113	1	1	1	1	2.25e-149
639607326	1	1	5.3e-51	4.31e-64	1	1	5.13e-43	1	1.75e-100	3.81e-57	1	1	1	1	3.63e-33	0	1	1	2.28e-91	1	1	1	1	2.5e-35
640651471	9.36e-12	1	1.52e-57	3.58e-83	1	1	2.54e-54	1	1.42e-128	2.13e-75	1	1	1	1	5.11e-72	0	1.75e-84	7.62e-45	2.63e-137	1	1	1	1.37e-15	6.33e-19
641925650	2.05e-41	3.92e-93	0	8.32e-124	1	0	3.08e-57	1.26e-94	4.71e-145	3.18e-83	1	2.2e-125	4.67e-57	1.22e-163	1	6.99e-50	1	1	1	1	1	1	1	1
642224318	2.63e-16	1	4.95e-60	6e-78	6e-78	1.94e-08	2.19e-61	1.51e-06	8.14e-146	3.8e-76	3.8e-76	9.17e-32	1.51e-07	1	3.37e-41	3.09e-163	9.66e-30	1	1.48e-88	1	1	1	5.65e-05	1.6e-61
642681921	4.57e-42	2.38e-93	0	1.09e-116	1	0	3.58e-52	1.64e-101	2.99e-144	3.19e-81	1	9.84e-111	7.83e-60	3.19e-149	1	4.96e-50	1	1	1	1	1	1	1	1
642949102	8.32e-10	1	2.05e-61	1.25e-83	1	1	8.27e-56	1	1.93e-144	1.98e-86	1	1	1	1	3.54e-65	0	6.96e-72	1	2.61e-126	1	1	1	1	5.13e-19
643687235	3.42e-11	1	1.42e-59	7.83e-88	1	1	7.2e-56	1	4.29e-126	1.12e-78	1	1	1	1	4.94e-72	0	1.57e-84	5.43e-45	4.38e-132	1	1	1	8.44e-13	3.18e-15
643724891	9.62e-11	1	1.5e-54	3.73e-82	1	1	2.12e-56	0.000384	7.06e-130	4.19e-84	1	1	6.85e-06	1	1.23e-54	0	3.61e-72	1.67e-30	4.23e-124	1	1	1	1.43e-07	4.62e-93
645105728	2.56e-52	5.84e-95	0	3.15e-125	1	0	6.65e-60	8.9e-108	1.48e-143	5.1e-92	1	2.89e-114	5.31e-58	1.43e-154	1	4.63e-117	1	1	1	1	1	1	1	1
645240952	1.96e-10	1	4.8e-56	8.4e-69	0.000423	1	1.52e-41	1	1.95e-133	1.16e-66	1	1	4.28e-05	1	2e-55	0	8.03e-77	7.95e-18	9.07e-139	1	1	1	7.88e-14	4.73e-74
645377097	1	1	9.97e-55	1.17e-59	1	1	5.92e-42	1	8.61e-64	8.47e-62	1	1	1	1	8.68e-37	0	4.43e-64	1.12e-16	7.02e-161	1	1	1	2.36e-07	9.17e-16
645783287	1.88e-08	1	5.77e-105	1.85e-71	8.92e-08	1	1.26e-37	1	4.57e-125	2.56e-56	1	1	1.22e-06	1	9.92e-86	0	2.72e-98	1.2e-29	7.04e-111	0.00029	0.00029	1	1.1e-56	5.1e-152
646438784	9.23e-10	1	3.38e-60	1.61e-77	1	1	4.29e-47	1	3.09e-127	2.02e-78	1	1	1	1	2.79e-56	0	1.93e-79	2.9e-22	1.52e-125	1	1	1	1	9.78e-77
646994776	9.37e-05	1	5.32e-46	8.15e-59	1	1	1.17e-43	1	4.57e-133	1.39e-50	1	1	1	1	1	1.87e-171	1	1	1	1	1	1	1	1.49e-21
647580203	1.59e-07	1	3.46e-60	1.69e-72	1	1	6.93e-58	1	2.97e-64	1.9e-62	1	1	1	1	3.54e-70	0	3.59e-84	1.69e-24	7.3e-126	1	1	1	1.92e-28	1.65e-108
647889484	4.26e-11	1	1	1.87e-70	1	1	1.9e-48	1	1	1.38e-70	1	1	1	1	3.38e-07	1	2.49e-75	1	1	1	1	1	1	3.27e-84
648249792	1.45e-11	1	1.16e-53	5.89e-81	1	1	4.96e-51	1	1.66e-130	9.95e-76	1	1	1	1	1	0	1.87e-82	1	1.91e-158	1	1	1	1	1.83e-51
648270867	0.000732	1	7.2e-51	1.68e-64	1	1	8.67e-53	1	1.6e-141	7.75e-61	1	1	5.03e-05	1	1	1.54e-178	1	1	1	1	1	1	1	8.16e-23
648526760	1.27e-05	1	4.85e-50	1.32e-66	1	1	2.51e-45	1	5.58e-141	8.5e-55	1	1	1	1	1	1.18e-180	1	1	1	1	1	1	1	3.08e-20
648568119	1.36e-53	0	0	6.07e-123	6.07e-123	0	5.09e-53	5.76e-97	8.1e-150	5.18e-82	5.18e-82	1.16e-112	7.08e-54	1.19e-139	1.61e-65	1.07e-57	1	1.23e-45	0	1.7e-07	1.7e-07	1	2.54e-24	2.4e-60
648647176	9.11e-37	0	0	6.12e-112	1	0	9.53e-54	1.98e-99	9.66e-158	3.86e-72	1	5.81e-114	1.62e-52	1.99e-150	1.73e-53	2.01e-139	1.85e-68	3.3e-52	1.8e-154	3.57e-174	3.57e-174	0	8.73e-05	1.19e-63
649039556	4.79e-06	1	5.64e-53	6.2e-68	1	1	3.38e-54	2.02e-10	1.45e-146	5.54e-66	1	1	2.42e-07	1	1	0	1	1	1	1	1	1	1	4.93e-23
649734458	3.02e-12	1	2.04e-60	1.2e-85	1.2e-85	2.18e-09	7.35e-63	1	1.02e-144	1.4e-79	1.4e-79	1.07e-39	1	1	1.13e-38	7.11e-168	1.21e-35	1.94e-27	3.26e-99	1	1	1	1.16e-07	5.07e-68
650116829	6.85e-10	1	9.6e-59	1.13e-74	0.000137	1	6.93e-46	1	2.53e-74	6.13e-74	1	0.000292	1	1	1.77e-64	0	2.72e-73	1	0	1	1	1	1	2.2e-53
650217763	4.72e-40	9.79e-96	0	1.31e-120	1	0	2.49e-57	1.56e-80	2.56e-152	4.54e-86	1	1.22e-114	3.44e-50	4.16e-153	8.36e-62	0	2.59e-87	3.05e-58	0	0	0	0	3.61e-18	2.26e-126
650742770	1	1.26e-09	7.34e-52	4.8e-56	1	1	3.29e-38	1	4.94e-120	1.01e-54	1	1	2.33e-05	1	7.15e-71	0	8.66e-57	1.33e-42	8.96e-95	8.06e-141	8.06e-141	3.1e-61	0.000167	3.88e-56
650859777	2.24e-14	3.94e-13	7.51e-119	4.42e-72	4.42e-72	1	4e-52	1	2.68e-145	2.04e-66	2.04e-66	1	0.000592	1	2.23e-39	4.19e-124	1	1.26e-33	6.33e-114	1	1	1	1.12e-05	1
651799250	5.39e-54	3.96e-90	0	1.03e-126	1	0	1.07e-63	7.16e-103	2.3e-151	3.84e-83	1	9.59e-114	1.14e-57	7.22e-167	1	2.31e-52	1	1	1	1	1	1	1	1
652722729	3.4e-50	4.38e-90	0	3.29e-125	3.29e-125	0	6.71e-60	1.32e-104	3.81e-155	2.47e-82	2.47e-82	1.37e-120	6.17e-58	2.16e-167	1	1.27e-114	1	1	1	1	1	1	1	1
653291049	1.77e-09	1	2.76e-62	1.53e-76	1	1	1.82e-43	1	1.66e-131	1.2e-72	1	1	1	1	3.08e-52	0	3.22e-79	8.16e-25	4.86e-119	1	1	1	1.62e-06	8.59e-75
653482988	4.42e-14	1	7.22e-58	5.3e-74	1	1	4.92e-67	1	2.4e-140	5.52e-72	1	1	1	1	1.3e-33	0	1	7.59e-27	2.68e-62	1	1	1	2.34e-06	8.2e-22
654078114	5.74e-10	1	1	8.1e-78	1	1	2.86e-50	1	1	7.9e-78	1	1	1	1	4.41e-56	1	1.45e-75	1	4.07e-125	1	1	1	1	1
654221759	8.61e-11	1	5.25e-58	2.61e-84	1	1	2.45e-52	1	1.32e-123	2.72e-75	1	1	1	1	4.15e-47	0	2.35e-69	1	7.02e-122	1	1	1	1	2.79e-66
